Ref_Date,Geo,Level,Stats,Vector,Coordinate,Value
2005,Alberta,Bachelors,Average debt owed at time of interview dollars,v88836789,10.2.4,11500
2010,Alberta,Bachelors,Average debt owed at time of interview dollars,v88836789,10.2.4,12300
2000,Alberta,Bachelors,Large debt at time of interview 25000 and over percent,v88836790,10.2.5,17
2005,Alberta,Bachelors,Large debt at time of interview 25000 and over percent,v88836790,10.2.5,17
2010,Alberta,Bachelors,Large debt at time of interview 25000 and over percent,v88836790,10.2.5,25
2000,Alberta,Bachelors,Percentage of debt paid off at time of interview,v88836791,10.2.6,39
2005,Alberta,Bachelors,Percentage of debt paid off at time of interview,v88836791,10.2.6,46
2010,Alberta,Bachelors,Percentage of debt paid off at time of interview,v88836791,10.2.6,54
2000,Alberta,Bachelors,Employed interview year percent,v88836792,10.2.7,93
2005,Alberta,Bachelors,Employed interview year percent,v88836792,10.2.7,92
2010,Alberta,Bachelors,Employed interview year percent,v88836792,10.2.7,93
2000,Alberta,Bachelors,Without income year prior to interview percent,v88836793,10.2.8,
2005,Alberta,Bachelors,Without income year prior to interview percent,v88836793,10.2.8,
2010,Alberta,Bachelors,Without income year prior to interview percent,v88836793,10.2.8,
2000,Alberta,Bachelors,Average income  year prior to interview dollars,v88836794,10.2.9,33500
2005,Alberta,Bachelors,Average income  year prior to interview dollars,v88836794,10.2.9,43600
2010,Alberta,Bachelors,Average income  year prior to interview dollars,v88836794,10.2.9,59500
2000,Alberta,Bachelors,Average age at graduation years,v88836795,10.2.10,25
2005,Alberta,Bachelors,Average age at graduation years,v88836795,10.2.10,26
2010,Alberta,Bachelors,Average age at graduation years,v88836795,10.2.10,26
2000,Alberta,Bachelors,Median age at graduation years,v88836796,10.2.11,24
2005,Alberta,Bachelors,Median age at graduation years,v88836796,10.2.11,25
2010,Alberta,Bachelors,Median age at graduation years,v88836796,10.2.11,25
2000,Alberta,Bachelors,Married or living common-law percent,v88836797,10.2.12,40
2005,Alberta,Bachelors,Married or living common-law percent,v88836797,10.2.12,46
2010,Alberta,Bachelors,Married or living common-law percent,v88836797,10.2.12,48
2000,Alberta,Bachelors,With dependent children percent,v88836798,10.2.13,16
2005,Alberta,Bachelors,With dependent children percent,v88836798,10.2.13,21
2010,Alberta,Bachelors,With dependent children percent,v88836798,10.2.13,19
2000,Alberta,Bachelors,With previous postsecondary education percent,v88836799,10.2.14,40
2005,Alberta,Bachelors,With previous postsecondary education percent,v88836799,10.2.14,47
2010,Alberta,Bachelors,With previous postsecondary education percent,v88836799,10.2.14,57
2000,Alberta,Masters,Number of graduates,v88836800,10.3.1,400
2005,Alberta,Masters,Number of graduates,v88836800,10.3.1,500
2010,Alberta,Masters,Number of graduates,v88836800,10.3.1,600
2000,Alberta,Masters,Average debt owed at graduation dollars,v88836801,10.3.2,19300
2005,Alberta,Masters,Average debt owed at graduation dollars,v88836801,10.3.2,21400
2010,Alberta,Masters,Average debt owed at graduation dollars,v88836801,10.3.2,23300
2000,Alberta,Masters,Large debt at graduation 25000 and over percent,v88836802,10.3.3,30
2005,Alberta,Masters,Large debt at graduation 25000 and over percent,v88836802,10.3.3,40
2010,Alberta,Masters,Large debt at graduation 25000 and over percent,v88836802,10.3.3,38
2000,Alberta,Masters,Average debt owed at time of interview dollars,v88836803,10.3.4,11300
2005,Alberta,Masters,Average debt owed at time of interview dollars,v88836803,10.3.4,8300
2010,Alberta,Masters,Average debt owed at time of interview dollars,v88836803,10.3.4,11800
2000,Alberta,Masters,Large debt at time of interview 25000 and over percent,v88836804,10.3.5,19
2005,Alberta,Masters,Large debt at time of interview 25000 and over percent,v88836804,10.3.5,20
2010,Alberta,Masters,Large debt at time of interview 25000 and over percent,v88836804,10.3.5,22
2000,Alberta,Masters,Percentage of debt paid off at time of interview,v88836805,10.3.6,41
2005,Alberta,Masters,Percentage of debt paid off at time of interview,v88836805,10.3.6,61
2010,Alberta,Masters,Percentage of debt paid off at time of interview,v88836805,10.3.6,50
2000,Alberta,Masters,Employed interview year percent,v88836806,10.3.7,92
2005,Alberta,Masters,Employed interview year percent,v88836806,10.3.7,96
2010,Alberta,Masters,Employed interview year percent,v88836806,10.3.7,93
2000,Alberta,Masters,Without income year prior to interview percent,v88836807,10.3.8,
2005,Alberta,Masters,Without income year prior to interview percent,v88836807,10.3.8,
2010,Alberta,Masters,Without income year prior to interview percent,v88836807,10.3.8,
2000,Alberta,Masters,Average income  year prior to interview dollars,v88836808,10.3.9,42300
2005,Alberta,Masters,Average income  year prior to interview dollars,v88836808,10.3.9,59200
2010,Alberta,Masters,Average income  year prior to interview dollars,v88836808,10.3.9,61700
2000,Alberta,Masters,Average age at graduation years,v88836809,10.3.10,31
2005,Alberta,Masters,Average age at graduation years,v88836809,10.3.10,31
2010,Alberta,Masters,Average age at graduation years,v88836809,10.3.10,31
2000,Alberta,Masters,Median age at graduation years,v88836810,10.3.11,29
2005,Alberta,Masters,Median age at graduation years,v88836810,10.3.11,30
2010,Alberta,Masters,Median age at graduation years,v88836810,10.3.11,29
2000,Alberta,Masters,Married or living common-law percent,v88836811,10.3.12,60
2005,Alberta,Masters,Married or living common-law percent,v88836811,10.3.12,60
2010,Alberta,Masters,Married or living common-law percent,v88836811,10.3.12,72
2000,Alberta,Masters,With dependent children percent,v88836812,10.3.13,36
2005,Alberta,Masters,With dependent children percent,v88836812,10.3.13,38
2010,Alberta,Masters,With dependent children percent,v88836812,10.3.13,37
2000,Alberta,Masters,With previous postsecondary education percent,v88836813,10.3.14,97
2005,Alberta,Masters,With previous postsecondary education percent,v88836813,10.3.14,99
2010,Alberta,Masters,With previous postsecondary education percent,v88836813,10.3.14,99
2000,Alberta,Doctorate,Number of graduates,v88836814,10.4.1,100
2005,Alberta,Doctorate,Number of graduates,v88836814,10.4.1,100
2010,Alberta,Doctorate,Number of graduates,v88836814,10.4.1,100
2000,Alberta,Doctorate,Average debt owed at graduation dollars,v88836815,10.4.2,15900
2005,Alberta,Doctorate,Average debt owed at graduation dollars,v88836815,10.4.2,18300
2010,Alberta,Doctorate,Average debt owed at graduation dollars,v88836815,10.4.2,44100
2000,Alberta,Doctorate,Large debt at graduation 25000 and over percent,v88836816,10.4.3,22
2005,Alberta,Doctorate,Large debt at graduation 25000 and over percent,v88836816,10.4.3,26
2010,Alberta,Doctorate,Large debt at graduation 25000 and over percent,v88836816,10.4.3,66
2000,Alberta,Doctorate,Average debt owed at time of interview dollars,v88836817,10.4.4,8900
2005,Alberta,Doctorate,Average debt owed at time of interview dollars,v88836817,10.4.4,8500
2010,Alberta,Doctorate,Average debt owed at time of interview dollars,v88836817,10.4.4,
2000,Alberta,Doctorate,Large debt at time of interview 25000 and over percent,v88836818,10.4.5,
2005,Alberta,Doctorate,Large debt at time of interview 25000 and over percent,v88836818,10.4.5,14
2010,Alberta,Doctorate,Large debt at time of interview 25000 and over percent,v88836818,10.4.5,73
2000,Alberta,Doctorate,Percentage of debt paid off at time of interview,v88836819,10.4.6,44
2005,Alberta,Doctorate,Percentage of debt paid off at time of interview,v88836819,10.4.6,53
2010,Alberta,Doctorate,Percentage of debt paid off at time of interview,v88836819,10.4.6,44
2000,Alberta,Doctorate,Employed interview year percent,v88836820,10.4.7,93
2005,Alberta,Doctorate,Employed interview year percent,v88836820,10.4.7,94
2010,Alberta,Doctorate,Employed interview year percent,v88836820,10.4.7,98
2000,Alberta,Doctorate,Without income year prior to interview percent,v88836821,10.4.8,
2005,Alberta,Doctorate,Without income year prior to interview percent,v88836821,10.4.8,
2010,Alberta,Doctorate,Without income year prior to interview percent,v88836821,10.4.8,
2000,Alberta,Doctorate,Average income  year prior to interview dollars,v88836822,10.4.9,55700
2005,Alberta,Doctorate,Average income  year prior to interview dollars,v88836822,10.4.9,63400
2010,Alberta,Doctorate,Average income  year prior to interview dollars,v88836822,10.4.9,70100
2000,Alberta,Doctorate,Average age at graduation years,v88836823,10.4.10,33
2005,Alberta,Doctorate,Average age at graduation years,v88836823,10.4.10,34
2010,Alberta,Doctorate,Average age at graduation years,v88836823,10.4.10,32
2000,Alberta,Doctorate,Median age at graduation years,v88836824,10.4.11,31
2005,Alberta,Doctorate,Median age at graduation years,v88836824,10.4.11,33
2010,Alberta,Doctorate,Median age at graduation years,v88836824,10.4.11,32
2000,Alberta,Doctorate,Married or living common-law percent,v88836825,10.4.12,55
2005,Alberta,Doctorate,Married or living common-law percent,v88836825,10.4.12,74
2010,Alberta,Doctorate,Married or living common-law percent,v88836825,10.4.12,71
2000,Alberta,Doctorate,With dependent children percent,v88836826,10.4.13,29
2005,Alberta,Doctorate,With dependent children percent,v88836826,10.4.13,50
2010,Alberta,Doctorate,With dependent children percent,v88836826,10.4.13,37
2000,Alberta,Doctorate,With previous postsecondary education percent,v88836827,10.4.14,91
2005,Alberta,Doctorate,With previous postsecondary education percent,v88836827,10.4.14,100
2010,Alberta,Doctorate,With previous postsecondary education percent,v88836827,10.4.14,100
2000,British Columbia,College,Number of graduates,v88836828,11.1.1,4000
2005,British Columbia,College,Number of graduates,v88836828,11.1.1,2800
2010,British Columbia,College,Number of graduates,v88836828,11.1.1,2600
2000,British Columbia,College,Average debt owed at graduation dollars,v88836829,11.1.2,10500
2005,British Columbia,College,Average debt owed at graduation dollars,v88836829,11.1.2,16400
2010,British Columbia,College,Average debt owed at graduation dollars,v88836829,11.1.2,17100
2000,British Columbia,College,Large debt at graduation 25000 and over percent,v88836830,11.1.3,6
2005,British Columbia,College,Large debt at graduation 25000 and over percent,v88836830,11.1.3,21
2010,British Columbia,College,Large debt at graduation 25000 and over percent,v88836830,11.1.3,17
2000,British Columbia,College,Average debt owed at time of interview dollars,v88836831,11.1.4,7300
2005,British Columbia,College,Average debt owed at time of interview dollars,v88836831,11.1.4,10100
2010,British Columbia,College,Average debt owed at time of interview dollars,v88836831,11.1.4,9800
2000,British Columbia,College,Large debt at time of interview 25000 and over percent,v88836832,11.1.5,
2005,British Columbia,College,Large debt at time of interview 25000 and over percent,v88836832,11.1.5,15
2010,British Columbia,College,Large debt at time of interview 25000 and over percent,v88836832,11.1.5,
2000,British Columbia,College,Percentage of debt paid off at time of interview,v88836833,11.1.6,31
2005,British Columbia,College,Percentage of debt paid off at time of interview,v88836833,11.1.6,39
2010,British Columbia,College,Percentage of debt paid off at time of interview,v88836833,11.1.6,37
2000,British Columbia,College,Employed interview year percent,v88836834,11.1.7,90
2005,British Columbia,College,Employed interview year percent,v88836834,11.1.7,94
2010,British Columbia,College,Employed interview year percent,v88836834,11.1.7,89
2000,British Columbia,College,Without income year prior to interview percent,v88836835,11.1.8,
2005,British Columbia,College,Without income year prior to interview percent,v88836835,11.1.8,
2010,British Columbia,College,Without income year prior to interview percent,v88836835,11.1.8,
2000,British Columbia,College,Average income  year prior to interview dollars,v88836836,11.1.9,30200
2005,British Columbia,College,Average income  year prior to interview dollars,v88836836,11.1.9,34000
2010,British Columbia,College,Average income  year prior to interview dollars,v88836836,11.1.9,36300
2000,British Columbia,College,Average age at graduation years,v88836837,11.1.10,28
2005,British Columbia,College,Average age at graduation years,v88836837,11.1.10,28
2010,British Columbia,College,Average age at graduation years,v88836837,11.1.10,28
2000,British Columbia,College,Median age at graduation years,v88836838,11.1.11,26
2005,British Columbia,College,Median age at graduation years,v88836838,11.1.11,26
2010,British Columbia,College,Median age at graduation years,v88836838,11.1.11,25
2000,British Columbia,College,Married or living common-law percent,v88836839,11.1.12,34
2005,British Columbia,College,Married or living common-law percent,v88836839,11.1.12,39
2010,British Columbia,College,Married or living common-law percent,v88836839,11.1.12,48
2000,British Columbia,College,With dependent children percent,v88836840,11.1.13,30
2005,British Columbia,College,With dependent children percent,v88836840,11.1.13,33
2010,British Columbia,College,With dependent children percent,v88836840,11.1.13,24
2000,British Columbia,College,With previous postsecondary education percent,v88836841,11.1.14,55
2005,British Columbia,College,With previous postsecondary education percent,v88836841,11.1.14,60
2010,British Columbia,College,With previous postsecondary education percent,v88836841,11.1.14,55
2000,British Columbia,Bachelors,Number of graduates,v88836842,11.2.1,4300
2005,British Columbia,Bachelors,Number of graduates,v88836842,11.2.1,5100
2010,British Columbia,Bachelors,Number of graduates,v88836842,11.2.1,5300
2000,British Columbia,Bachelors,Average debt owed at graduation dollars,v88836843,11.2.2,20300
2005,British Columbia,Bachelors,Average debt owed at graduation dollars,v88836843,11.2.2,24800
2010,British Columbia,Bachelors,Average debt owed at graduation dollars,v88836843,11.2.2,29000
2000,British Columbia,Bachelors,Large debt at graduation 25000 and over percent,v88836844,11.2.3,33
2005,British Columbia,Bachelors,Large debt at graduation 25000 and over percent,v88836844,11.2.3,44
2010,British Columbia,Bachelors,Large debt at graduation 25000 and over percent,v88836844,11.2.3,52
2000,British Columbia,Bachelors,Average debt owed at time of interview dollars,v88836845,11.2.4,13600
2005,British Columbia,Bachelors,Average debt owed at time of interview dollars,v88836845,11.2.4,15900
2010,British Columbia,Bachelors,Average debt owed at time of interview dollars,v88836845,11.2.4,16700
2000,British Columbia,Bachelors,Large debt at time of interview 25000 and over percent,v88836846,11.2.5,26
2005,British Columbia,Bachelors,Large debt at time of interview 25000 and over percent,v88836846,11.2.5,39
2010,British Columbia,Bachelors,Large debt at time of interview 25000 and over percent,v88836846,11.2.5,37
2000,British Columbia,Bachelors,Percentage of debt paid off at time of interview,v88836847,11.2.6,34
2005,British Columbia,Bachelors,Percentage of debt paid off at time of interview,v88836847,11.2.6,36
2010,British Columbia,Bachelors,Percentage of debt paid off at time of interview,v88836847,11.2.6,42
2000,British Columbia,Bachelors,Employed interview year percent,v88836848,11.2.7,90
2005,British Columbia,Bachelors,Employed interview year percent,v88836848,11.2.7,94
2010,British Columbia,Bachelors,Employed interview year percent,v88836848,11.2.7,92
2000,British Columbia,Bachelors,Without income year prior to interview percent,v88836849,11.2.8,
2005,British Columbia,Bachelors,Without income year prior to interview percent,v88836849,11.2.8,
2010,British Columbia,Bachelors,Without income year prior to interview percent,v88836849,11.2.8,
2000,British Columbia,Bachelors,Average income  year prior to interview dollars,v88836850,11.2.9,31300
2005,British Columbia,Bachelors,Average income  year prior to interview dollars,v88836850,11.2.9,40400
2010,British Columbia,Bachelors,Average income  year prior to interview dollars,v88836850,11.2.9,45300
2000,British Columbia,Bachelors,Average age at graduation years,v88836851,11.2.10,27
2005,British Columbia,Bachelors,Average age at graduation years,v88836851,11.2.10,28
2010,British Columbia,Bachelors,Average age at graduation years,v88836851,11.2.10,28
2000,British Columbia,Bachelors,Median age at graduation years,v88836852,11.2.11,25
2005,British Columbia,Bachelors,Median age at graduation years,v88836852,11.2.11,26
2010,British Columbia,Bachelors,Median age at graduation years,v88836852,11.2.11,26
2000,British Columbia,Bachelors,Married or living common-law percent,v88836853,11.2.12,31
2005,British Columbia,Bachelors,Married or living common-law percent,v88836853,11.2.12,43
2010,British Columbia,Bachelors,Married or living common-law percent,v88836853,11.2.12,50
2000,British Columbia,Bachelors,With dependent children percent,v88836854,11.2.13,14
2005,British Columbia,Bachelors,With dependent children percent,v88836854,11.2.13,23
2010,British Columbia,Bachelors,With dependent children percent,v88836854,11.2.13,33
2000,British Columbia,Bachelors,With previous postsecondary education percent,v88836855,11.2.14,58
2005,British Columbia,Bachelors,With previous postsecondary education percent,v88836855,11.2.14,55
2010,British Columbia,Bachelors,With previous postsecondary education percent,v88836855,11.2.14,55
2000,British Columbia,Masters,Number of graduates,v88836856,11.3.1,700
2005,British Columbia,Masters,Number of graduates,v88836856,11.3.1,800
2010,British Columbia,Masters,Number of graduates,v88836856,11.3.1,700
2000,British Columbia,Masters,Average debt owed at graduation dollars,v88836857,11.3.2,20400
2005,British Columbia,Masters,Average debt owed at graduation dollars,v88836857,11.3.2,24000
2010,British Columbia,Masters,Average debt owed at graduation dollars,v88836857,11.3.2,27100
2000,British Columbia,Masters,Large debt at graduation 25000 and over percent,v88836858,11.3.3,37
2005,British Columbia,Masters,Large debt at graduation 25000 and over percent,v88836858,11.3.3,42
2010,British Columbia,Masters,Large debt at graduation 25000 and over percent,v88836858,11.3.3,46
2000,British Columbia,Masters,Average debt owed at time of interview dollars,v88836859,11.3.4,12300
2005,British Columbia,Masters,Average debt owed at time of interview dollars,v88836859,11.3.4,13300
2010,British Columbia,Masters,Average debt owed at time of interview dollars,v88836859,11.3.4,13700
2000,British Columbia,Masters,Large debt at time of interview 25000 and over percent,v88836860,11.3.5,30
2005,British Columbia,Masters,Large debt at time of interview 25000 and over percent,v88836860,11.3.5,36
2010,British Columbia,Masters,Large debt at time of interview 25000 and over percent,v88836860,11.3.5,35
2000,British Columbia,Masters,Percentage of debt paid off at time of interview,v88836861,11.3.6,39
2005,British Columbia,Masters,Percentage of debt paid off at time of interview,v88836861,11.3.6,45
2010,British Columbia,Masters,Percentage of debt paid off at time of interview,v88836861,11.3.6,51
2000,British Columbia,Masters,Employed interview year percent,v88836862,11.3.7,91
2005,British Columbia,Masters,Employed interview year percent,v88836862,11.3.7,94
2010,British Columbia,Masters,Employed interview year percent,v88836862,11.3.7,91
2000,British Columbia,Masters,Without income year prior to interview percent,v88836863,11.3.8,
2005,British Columbia,Masters,Without income year prior to interview percent,v88836863,11.3.8,
2010,British Columbia,Masters,Without income year prior to interview percent,v88836863,11.3.8,
2000,British Columbia,Masters,Average income  year prior to interview dollars,v88836864,11.3.9,41500
2005,British Columbia,Masters,Average income  year prior to interview dollars,v88836864,11.3.9,47500
2010,British Columbia,Masters,Average income  year prior to interview dollars,v88836864,11.3.9,61600
2000,British Columbia,Masters,Average age at graduation years,v88836865,11.3.10,30
2005,British Columbia,Masters,Average age at graduation years,v88836865,11.3.10,31
2010,British Columbia,Masters,Average age at graduation years,v88836865,11.3.10,31
2000,British Columbia,Masters,Median age at graduation years,v88836866,11.3.11,28
2005,British Columbia,Masters,Median age at graduation years,v88836866,11.3.11,31
2010,British Columbia,Masters,Median age at graduation years,v88836866,11.3.11,30
2000,British Columbia,Masters,Married or living common-law percent,v88836867,11.3.12,57
2005,British Columbia,Masters,Married or living common-law percent,v88836867,11.3.12,44
2010,British Columbia,Masters,Married or living common-law percent,v88836867,11.3.12,74
2000,British Columbia,Masters,With dependent children percent,v88836868,11.3.13,24
2005,British Columbia,Masters,With dependent children percent,v88836868,11.3.13,26
2010,British Columbia,Masters,With dependent children percent,v88836868,11.3.13,39
2000,British Columbia,Masters,With previous postsecondary education percent,v88836869,11.3.14,96
2005,British Columbia,Masters,With previous postsecondary education percent,v88836869,11.3.14,93
2010,British Columbia,Masters,With previous postsecondary education percent,v88836869,11.3.14,100
2000,British Columbia,Doctorate,Number of graduates,v88836870,11.4.1,100
2005,British Columbia,Doctorate,Number of graduates,v88836870,11.4.1,100
2010,British Columbia,Doctorate,Number of graduates,v88836870,11.4.1,100
2000,British Columbia,Doctorate,Average debt owed at graduation dollars,v88836871,11.4.2,18900
2005,British Columbia,Doctorate,Average debt owed at graduation dollars,v88836871,11.4.2,25700
2010,British Columbia,Doctorate,Average debt owed at graduation dollars,v88836871,11.4.2,18700
2000,British Columbia,Doctorate,Large debt at graduation 25000 and over percent,v88836872,11.4.3,29
2005,British Columbia,Doctorate,Large debt at graduation 25000 and over percent,v88836872,11.4.3,42
2010,British Columbia,Doctorate,Large debt at graduation 25000 and over percent,v88836872,11.4.3,26
2000,British Columbia,Doctorate,Average debt owed at time of interview dollars,v88836873,11.4.4,11900
2005,British Columbia,Doctorate,Average debt owed at time of interview dollars,v88836873,11.4.4,13000
2010,British Columbia,Doctorate,Average debt owed at time of interview dollars,v88836873,11.4.4,5800
2000,British Columbia,Doctorate,Large debt at time of interview 25000 and over percent,v88836874,11.4.5,20
2005,British Columbia,Doctorate,Large debt at time of interview 25000 and over percent,v88836874,11.4.5,28
2010,British Columbia,Doctorate,Large debt at time of interview 25000 and over percent,v88836874,11.4.5,
2000,British Columbia,Doctorate,Percentage of debt paid off at time of interview,v88836875,11.4.6,37
2005,British Columbia,Doctorate,Percentage of debt paid off at time of interview,v88836875,11.4.6,48
2010,British Columbia,Doctorate,Percentage of debt paid off at time of interview,v88836875,11.4.6,67
2000,British Columbia,Doctorate,Employed interview year percent,v88836876,11.4.7,96
2005,British Columbia,Doctorate,Employed interview year percent,v88836876,11.4.7,92
2010,British Columbia,Doctorate,Employed interview year percent,v88836876,11.4.7,100
2000,British Columbia,Doctorate,Without income year prior to interview percent,v88836877,11.4.8,
2005,British Columbia,Doctorate,Without income year prior to interview percent,v88836877,11.4.8,
2010,British Columbia,Doctorate,Without income year prior to interview percent,v88836877,11.4.8,
2000,British Columbia,Doctorate,Average income  year prior to interview dollars,v88836878,11.4.9,48100
2005,British Columbia,Doctorate,Average income  year prior to interview dollars,v88836878,11.4.9,54400
2010,British Columbia,Doctorate,Average income  year prior to interview dollars,v88836878,11.4.9,87100
2000,British Columbia,Doctorate,Average age at graduation years,v88836879,11.4.10,35
2005,British Columbia,Doctorate,Average age at graduation years,v88836879,11.4.10,37
2010,British Columbia,Doctorate,Average age at graduation years,v88836879,11.4.10,35
2000,British Columbia,Doctorate,Median age at graduation years,v88836880,11.4.11,34
2005,British Columbia,Doctorate,Median age at graduation years,v88836880,11.4.11,35
2010,British Columbia,Doctorate,Median age at graduation years,v88836880,11.4.11,33
2000,British Columbia,Doctorate,Married or living common-law percent,v88836881,11.4.12,67
2005,British Columbia,Doctorate,Married or living common-law percent,v88836881,11.4.12,58
2010,British Columbia,Doctorate,Married or living common-law percent,v88836881,11.4.12,81
2000,British Columbia,Doctorate,With dependent children percent,v88836882,11.4.13,35
2005,British Columbia,Doctorate,With dependent children percent,v88836882,11.4.13,34
2010,British Columbia,Doctorate,With dependent children percent,v88836882,11.4.13,66
2000,British Columbia,Doctorate,With previous postsecondary education percent,v88836883,11.4.14,100
2005,British Columbia,Doctorate,With previous postsecondary education percent,v88836883,11.4.14,100
2010,British Columbia,Doctorate,With previous postsecondary education percent,v88836883,11.4.14,100
