Ref_Date,GEO,LEVEL,STATS,Vector,Coordinate,Value
2000,Manitoba,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836692,8.3.5,23.00
2005,Manitoba,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836692,8.3.5,30.00
2010,Manitoba,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836692,8.3.5,x
2000,Manitoba,Master's,Percentage of debt paid off at time of interview,v88836693,8.3.6,34.00
2005,Manitoba,Master's,Percentage of debt paid off at time of interview,v88836693,8.3.6,42.00
2010,Manitoba,Master's,Percentage of debt paid off at time of interview,v88836693,8.3.6,68.00
2000,Manitoba,Master's,Employed (interview year) (percent),v88836694,8.3.7,99.00
2005,Manitoba,Master's,Employed (interview year) (percent),v88836694,8.3.7,93.00
2010,Manitoba,Master's,Employed (interview year) (percent),v88836694,8.3.7,83.00
2000,Manitoba,Master's,Without income (year prior to interview) (percent),v88836695,8.3.8,x
2005,Manitoba,Master's,Without income (year prior to interview) (percent),v88836695,8.3.8,..
2010,Manitoba,Master's,Without income (year prior to interview) (percent),v88836695,8.3.8,..
2000,Manitoba,Master's,Average income  (year prior to interview) (dollars),v88836696,8.3.9,36300.00
2005,Manitoba,Master's,Average income  (year prior to interview) (dollars),v88836696,8.3.9,48200.00
2010,Manitoba,Master's,Average income  (year prior to interview) (dollars),v88836696,8.3.9,55400.00
2000,Manitoba,Master's,Average age at graduation (years),v88836697,8.3.10,30.00
2005,Manitoba,Master's,Average age at graduation (years),v88836697,8.3.10,29.00
2010,Manitoba,Master's,Average age at graduation (years),v88836697,8.3.10,29.00
2000,Manitoba,Master's,Median age at graduation (years),v88836698,8.3.11,29.00
2005,Manitoba,Master's,Median age at graduation (years),v88836698,8.3.11,29.00
2010,Manitoba,Master's,Median age at graduation (years),v88836698,8.3.11,28.00
2000,Manitoba,Master's,Married or living common-law (percent),v88836699,8.3.12,56.00
2005,Manitoba,Master's,Married or living common-law (percent),v88836699,8.3.12,53.00
2010,Manitoba,Master's,Married or living common-law (percent),v88836699,8.3.12,72.00
2000,Manitoba,Master's,With dependent children (percent),v88836700,8.3.13,20.00
2005,Manitoba,Master's,With dependent children (percent),v88836700,8.3.13,29.00
2010,Manitoba,Master's,With dependent children (percent),v88836700,8.3.13,41.00
2000,Manitoba,Master's,With previous postsecondary education (percent),v88836701,8.3.14,90.00
2005,Manitoba,Master's,With previous postsecondary education (percent),v88836701,8.3.14,97.00
2010,Manitoba,Master's,With previous postsecondary education (percent),v88836701,8.3.14,100.00
2000,Manitoba,Doctorate,Number of graduates,v88836702,8.4.1,0.00
2005,Manitoba,Doctorate,Number of graduates,v88836702,8.4.1,0.00
2010,Manitoba,Doctorate,Number of graduates,v88836702,8.4.1,0.00
2000,Manitoba,Doctorate,Average debt owed at graduation (dollars),v88836703,8.4.2,10800.00
2005,Manitoba,Doctorate,Average debt owed at graduation (dollars),v88836703,8.4.2,20400.00
2010,Manitoba,Doctorate,Average debt owed at graduation (dollars),v88836703,8.4.2,35000.00
2000,Manitoba,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836704,8.4.3,x
2005,Manitoba,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836704,8.4.3,x
2010,Manitoba,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836704,8.4.3,x
2000,Manitoba,Doctorate,Average debt owed at time of interview (dollars),v88836705,8.4.4,5100.00
2005,Manitoba,Doctorate,Average debt owed at time of interview (dollars),v88836705,8.4.4,9100.00
2010,Manitoba,Doctorate,Average debt owed at time of interview (dollars),v88836705,8.4.4,4300.00
2000,Manitoba,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836706,8.4.5,x
2005,Manitoba,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836706,8.4.5,..
2010,Manitoba,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836706,8.4.5,..
2000,Manitoba,Doctorate,Percentage of debt paid off at time of interview,v88836707,8.4.6,53.00
2005,Manitoba,Doctorate,Percentage of debt paid off at time of interview,v88836707,8.4.6,53.00
2010,Manitoba,Doctorate,Percentage of debt paid off at time of interview,v88836707,8.4.6,88.00
2000,Manitoba,Doctorate,Employed (interview year) (percent),v88836708,8.4.7,100.00
2005,Manitoba,Doctorate,Employed (interview year) (percent),v88836708,8.4.7,90.00
2010,Manitoba,Doctorate,Employed (interview year) (percent),v88836708,8.4.7,100.00
2000,Manitoba,Doctorate,Without income (year prior to interview) (percent),v88836709,8.4.8,x
2005,Manitoba,Doctorate,Without income (year prior to interview) (percent),v88836709,8.4.8,..
2010,Manitoba,Doctorate,Without income (year prior to interview) (percent),v88836709,8.4.8,..
2000,Manitoba,Doctorate,Average income  (year prior to interview) (dollars),v88836710,8.4.9,48400.00
2005,Manitoba,Doctorate,Average income  (year prior to interview) (dollars),v88836710,8.4.9,59400.00
2010,Manitoba,Doctorate,Average income  (year prior to interview) (dollars),v88836710,8.4.9,55900.00
2000,Manitoba,Doctorate,Average age at graduation (years),v88836711,8.4.10,36.00
2005,Manitoba,Doctorate,Average age at graduation (years),v88836711,8.4.10,34.00
2010,Manitoba,Doctorate,Average age at graduation (years),v88836711,8.4.10,43.00
2000,Manitoba,Doctorate,Median age at graduation (years),v88836712,8.4.11,36.00
2005,Manitoba,Doctorate,Median age at graduation (years),v88836712,8.4.11,x
2010,Manitoba,Doctorate,Median age at graduation (years),v88836712,8.4.11,x
2000,Manitoba,Doctorate,Married or living common-law (percent),v88836713,8.4.12,54.00
2005,Manitoba,Doctorate,Married or living common-law (percent),v88836713,8.4.12,79.00
2010,Manitoba,Doctorate,Married or living common-law (percent),v88836713,8.4.12,100.00
2000,Manitoba,Doctorate,With dependent children (percent),v88836714,8.4.13,42.00
2005,Manitoba,Doctorate,With dependent children (percent),v88836714,8.4.13,69.00
2010,Manitoba,Doctorate,With dependent children (percent),v88836714,8.4.13,x
2000,Manitoba,Doctorate,With previous postsecondary education (percent),v88836715,8.4.14,100.00
2005,Manitoba,Doctorate,With previous postsecondary education (percent),v88836715,8.4.14,100.00
2010,Manitoba,Doctorate,With previous postsecondary education (percent),v88836715,8.4.14,100.00
2000,Saskatchewan,College,Number of graduates,v88836716,9.1.1,800.00
2005,Saskatchewan,College,Number of graduates,v88836716,9.1.1,600.00
2010,Saskatchewan,College,Number of graduates,v88836716,9.1.1,600.00
2000,Saskatchewan,College,Average debt owed at graduation (dollars),v88836717,9.1.2,11000.00
2005,Saskatchewan,College,Average debt owed at graduation (dollars),v88836717,9.1.2,14600.00
2010,Saskatchewan,College,Average debt owed at graduation (dollars),v88836717,9.1.2,14000.00
2000,Saskatchewan,College,"Large debt at graduation ($25,000 and over) (percent)",v88836718,9.1.3,6.00
2005,Saskatchewan,College,"Large debt at graduation ($25,000 and over) (percent)",v88836718,9.1.3,13.00
2010,Saskatchewan,College,"Large debt at graduation ($25,000 and over) (percent)",v88836718,9.1.3,F
2000,Saskatchewan,College,Average debt owed at time of interview (dollars),v88836719,9.1.4,7400.00
2005,Saskatchewan,College,Average debt owed at time of interview (dollars),v88836719,9.1.4,9300.00
2010,Saskatchewan,College,Average debt owed at time of interview (dollars),v88836719,9.1.4,5800.00
2000,Saskatchewan,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836720,9.1.5,6.00
2005,Saskatchewan,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836720,9.1.5,6.00
2010,Saskatchewan,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836720,9.1.5,F
2000,Saskatchewan,College,Percentage of debt paid off at time of interview,v88836721,9.1.6,33.00
2005,Saskatchewan,College,Percentage of debt paid off at time of interview,v88836721,9.1.6,35.00
2010,Saskatchewan,College,Percentage of debt paid off at time of interview,v88836721,9.1.6,58.00
2000,Saskatchewan,College,Employed (interview year) (percent),v88836722,9.1.7,92.00
2005,Saskatchewan,College,Employed (interview year) (percent),v88836722,9.1.7,94.00
2010,Saskatchewan,College,Employed (interview year) (percent),v88836722,9.1.7,94.00
2000,Saskatchewan,College,Without income (year prior to interview) (percent),v88836723,9.1.8,1.00
2005,Saskatchewan,College,Without income (year prior to interview) (percent),v88836723,9.1.8,x
2010,Saskatchewan,College,Without income (year prior to interview) (percent),v88836723,9.1.8,..
2000,Saskatchewan,College,Average income  (year prior to interview) (dollars),v88836724,9.1.9,26300.00
2005,Saskatchewan,College,Average income  (year prior to interview) (dollars),v88836724,9.1.9,34900.00
2010,Saskatchewan,College,Average income  (year prior to interview) (dollars),v88836724,9.1.9,48900.00
2000,Saskatchewan,College,Average age at graduation (years),v88836725,9.1.10,25.00
2005,Saskatchewan,College,Average age at graduation (years),v88836725,9.1.10,26.00
2010,Saskatchewan,College,Average age at graduation (years),v88836725,9.1.10,28.00
2000,Saskatchewan,College,Median age at graduation (years),v88836726,9.1.11,23.00
2005,Saskatchewan,College,Median age at graduation (years),v88836726,9.1.11,24.00
2010,Saskatchewan,College,Median age at graduation (years),v88836726,9.1.11,26.00
2000,Saskatchewan,College,Married or living common-law (percent),v88836727,9.1.12,34.00
2005,Saskatchewan,College,Married or living common-law (percent),v88836727,9.1.12,42.00
2010,Saskatchewan,College,Married or living common-law (percent),v88836727,9.1.12,62.00
2000,Saskatchewan,College,With dependent children (percent),v88836728,9.1.13,31.00
2005,Saskatchewan,College,With dependent children (percent),v88836728,9.1.13,38.00
2010,Saskatchewan,College,With dependent children (percent),v88836728,9.1.13,41.00
2000,Saskatchewan,College,With previous postsecondary education (percent),v88836729,9.1.14,30.00
2005,Saskatchewan,College,With previous postsecondary education (percent),v88836729,9.1.14,57.00
2010,Saskatchewan,College,With previous postsecondary education (percent),v88836729,9.1.14,59.00
2000,Saskatchewan,Bachelor's,Number of graduates,v88836730,9.2.1,1500.00
2005,Saskatchewan,Bachelor's,Number of graduates,v88836730,9.2.1,1400.00
2010,Saskatchewan,Bachelor's,Number of graduates,v88836730,9.2.1,1300.00
2000,Saskatchewan,Bachelor's,Average debt owed at graduation (dollars),v88836731,9.2.2,22000.00
2005,Saskatchewan,Bachelor's,Average debt owed at graduation (dollars),v88836731,9.2.2,23500.00
2010,Saskatchewan,Bachelor's,Average debt owed at graduation (dollars),v88836731,9.2.2,27700.00
2000,Saskatchewan,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836732,9.2.3,40.00
2005,Saskatchewan,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836732,9.2.3,45.00
2010,Saskatchewan,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836732,9.2.3,51.00
2000,Saskatchewan,Bachelor's,Average debt owed at time of interview (dollars),v88836733,9.2.4,16500.00
2005,Saskatchewan,Bachelor's,Average debt owed at time of interview (dollars),v88836733,9.2.4,16100.00
2010,Saskatchewan,Bachelor's,Average debt owed at time of interview (dollars),v88836733,9.2.4,13600.00
2000,Saskatchewan,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836734,9.2.5,28.00
2005,Saskatchewan,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836734,9.2.5,32.00
2010,Saskatchewan,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836734,9.2.5,27.00
2000,Saskatchewan,Bachelor's,Percentage of debt paid off at time of interview,v88836735,9.2.6,25.00
2005,Saskatchewan,Bachelor's,Percentage of debt paid off at time of interview,v88836735,9.2.6,31.00
2010,Saskatchewan,Bachelor's,Percentage of debt paid off at time of interview,v88836735,9.2.6,51.00
2000,Saskatchewan,Bachelor's,Employed (interview year) (percent),v88836736,9.2.7,94.00
2005,Saskatchewan,Bachelor's,Employed (interview year) (percent),v88836736,9.2.7,93.00
2010,Saskatchewan,Bachelor's,Employed (interview year) (percent),v88836736,9.2.7,91.00
2000,Saskatchewan,Bachelor's,Without income (year prior to interview) (percent),v88836737,9.2.8,2.00
2005,Saskatchewan,Bachelor's,Without income (year prior to interview) (percent),v88836737,9.2.8,x
2010,Saskatchewan,Bachelor's,Without income (year prior to interview) (percent),v88836737,9.2.8,x
2000,Saskatchewan,Bachelor's,Average income  (year prior to interview) (dollars),v88836738,9.2.9,33600.00
2005,Saskatchewan,Bachelor's,Average income  (year prior to interview) (dollars),v88836738,9.2.9,45400.00
2010,Saskatchewan,Bachelor's,Average income  (year prior to interview) (dollars),v88836738,9.2.9,55700.00
2000,Saskatchewan,Bachelor's,Average age at graduation (years),v88836739,9.2.10,25.00
2005,Saskatchewan,Bachelor's,Average age at graduation (years),v88836739,9.2.10,25.00
2010,Saskatchewan,Bachelor's,Average age at graduation (years),v88836739,9.2.10,27.00
2000,Saskatchewan,Bachelor's,Median age at graduation (years),v88836740,9.2.11,24.00
2005,Saskatchewan,Bachelor's,Median age at graduation (years),v88836740,9.2.11,24.00
2010,Saskatchewan,Bachelor's,Median age at graduation (years),v88836740,9.2.11,25.00
2000,Saskatchewan,Bachelor's,Married or living common-law (percent),v88836741,9.2.12,43.00
2005,Saskatchewan,Bachelor's,Married or living common-law (percent),v88836741,9.2.12,49.00
2010,Saskatchewan,Bachelor's,Married or living common-law (percent),v88836741,9.2.12,63.00
2000,Saskatchewan,Bachelor's,With dependent children (percent),v88836742,9.2.13,18.00
2005,Saskatchewan,Bachelor's,With dependent children (percent),v88836742,9.2.13,23.00
2010,Saskatchewan,Bachelor's,With dependent children (percent),v88836742,9.2.13,45.00
2000,Saskatchewan,Bachelor's,With previous postsecondary education (percent),v88836743,9.2.14,36.00
2005,Saskatchewan,Bachelor's,With previous postsecondary education (percent),v88836743,9.2.14,45.00
2010,Saskatchewan,Bachelor's,With previous postsecondary education (percent),v88836743,9.2.14,47.00
2000,Saskatchewan,Master's,Number of graduates,v88836744,9.3.1,200.00
2005,Saskatchewan,Master's,Number of graduates,v88836744,9.3.1,100.00
2010,Saskatchewan,Master's,Number of graduates,v88836744,9.3.1,100.00
2000,Saskatchewan,Master's,Average debt owed at graduation (dollars),v88836745,9.3.2,21100.00
2005,Saskatchewan,Master's,Average debt owed at graduation (dollars),v88836745,9.3.2,25500.00
2010,Saskatchewan,Master's,Average debt owed at graduation (dollars),v88836745,9.3.2,28700.00
2000,Saskatchewan,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836746,9.3.3,37.00
2005,Saskatchewan,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836746,9.3.3,39.00
2010,Saskatchewan,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836746,9.3.3,62.00
2000,Saskatchewan,Master's,Average debt owed at time of interview (dollars),v88836747,9.3.4,12600.00
2005,Saskatchewan,Master's,Average debt owed at time of interview (dollars),v88836747,9.3.4,14400.00
2010,Saskatchewan,Master's,Average debt owed at time of interview (dollars),v88836747,9.3.4,10500.00
2000,Saskatchewan,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836748,9.3.5,24.00
2005,Saskatchewan,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836748,9.3.5,37.00
2010,Saskatchewan,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836748,9.3.5,38.00
2000,Saskatchewan,Master's,Percentage of debt paid off at time of interview,v88836749,9.3.6,40.00
2005,Saskatchewan,Master's,Percentage of debt paid off at time of interview,v88836749,9.3.6,43.00
2010,Saskatchewan,Master's,Percentage of debt paid off at time of interview,v88836749,9.3.6,63.00
2000,Saskatchewan,Master's,Employed (interview year) (percent),v88836750,9.3.7,94.00
2005,Saskatchewan,Master's,Employed (interview year) (percent),v88836750,9.3.7,93.00
2010,Saskatchewan,Master's,Employed (interview year) (percent),v88836750,9.3.7,91.00
2000,Saskatchewan,Master's,Without income (year prior to interview) (percent),v88836751,9.3.8,x
2005,Saskatchewan,Master's,Without income (year prior to interview) (percent),v88836751,9.3.8,..
2010,Saskatchewan,Master's,Without income (year prior to interview) (percent),v88836751,9.3.8,..
2000,Saskatchewan,Master's,Average income  (year prior to interview) (dollars),v88836752,9.3.9,37200.00
2005,Saskatchewan,Master's,Average income  (year prior to interview) (dollars),v88836752,9.3.9,46500.00
2010,Saskatchewan,Master's,Average income  (year prior to interview) (dollars),v88836752,9.3.9,76200.00
2000,Saskatchewan,Master's,Average age at graduation (years),v88836753,9.3.10,29.00
2005,Saskatchewan,Master's,Average age at graduation (years),v88836753,9.3.10,31.00
2010,Saskatchewan,Master's,Average age at graduation (years),v88836753,9.3.10,31.00
2000,Saskatchewan,Master's,Median age at graduation (years),v88836754,9.3.11,28.00
2005,Saskatchewan,Master's,Median age at graduation (years),v88836754,9.3.11,29.00
2010,Saskatchewan,Master's,Median age at graduation (years),v88836754,9.3.11,29.00
2000,Saskatchewan,Master's,Married or living common-law (percent),v88836755,9.3.12,43.00
2005,Saskatchewan,Master's,Married or living common-law (percent),v88836755,9.3.12,58.00
2010,Saskatchewan,Master's,Married or living common-law (percent),v88836755,9.3.12,69.00
2000,Saskatchewan,Master's,With dependent children (percent),v88836756,9.3.13,27.00
2005,Saskatchewan,Master's,With dependent children (percent),v88836756,9.3.13,40.00
2010,Saskatchewan,Master's,With dependent children (percent),v88836756,9.3.13,56.00
2000,Saskatchewan,Master's,With previous postsecondary education (percent),v88836757,9.3.14,95.00
2005,Saskatchewan,Master's,With previous postsecondary education (percent),v88836757,9.3.14,99.00
2010,Saskatchewan,Master's,With previous postsecondary education (percent),v88836757,9.3.14,100.00
2000,Saskatchewan,Doctorate,Number of graduates,v88836758,9.4.1,0.00
2005,Saskatchewan,Doctorate,Number of graduates,v88836758,9.4.1,0.00
2010,Saskatchewan,Doctorate,Number of graduates,v88836758,9.4.1,0.00
2000,Saskatchewan,Doctorate,Average debt owed at graduation (dollars),v88836759,9.4.2,28200.00
2005,Saskatchewan,Doctorate,Average debt owed at graduation (dollars),v88836759,9.4.2,26500.00
2010,Saskatchewan,Doctorate,Average debt owed at graduation (dollars),v88836759,9.4.2,31800.00
2000,Saskatchewan,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836760,9.4.3,55.00
2005,Saskatchewan,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836760,9.4.3,67.00
2010,Saskatchewan,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836760,9.4.3,57.00
2000,Saskatchewan,Doctorate,Average debt owed at time of interview (dollars),v88836761,9.4.4,F
2005,Saskatchewan,Doctorate,Average debt owed at time of interview (dollars),v88836761,9.4.4,17900.00
2010,Saskatchewan,Doctorate,Average debt owed at time of interview (dollars),v88836761,9.4.4,9300.00
2000,Saskatchewan,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836762,9.4.5,x
2005,Saskatchewan,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836762,9.4.5,55.00
2010,Saskatchewan,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836762,9.4.5,x
2000,Saskatchewan,Doctorate,Percentage of debt paid off at time of interview,v88836763,9.4.6,F
2005,Saskatchewan,Doctorate,Percentage of debt paid off at time of interview,v88836763,9.4.6,31.00
2010,Saskatchewan,Doctorate,Percentage of debt paid off at time of interview,v88836763,9.4.6,71.00
2000,Saskatchewan,Doctorate,Employed (interview year) (percent),v88836764,9.4.7,100.00
2005,Saskatchewan,Doctorate,Employed (interview year) (percent),v88836764,9.4.7,100.00
2010,Saskatchewan,Doctorate,Employed (interview year) (percent),v88836764,9.4.7,100.00
2000,Saskatchewan,Doctorate,Without income (year prior to interview) (percent),v88836765,9.4.8,..
2005,Saskatchewan,Doctorate,Without income (year prior to interview) (percent),v88836765,9.4.8,..
2010,Saskatchewan,Doctorate,Without income (year prior to interview) (percent),v88836765,9.4.8,..
2000,Saskatchewan,Doctorate,Average income  (year prior to interview) (dollars),v88836766,9.4.9,43300.00
2005,Saskatchewan,Doctorate,Average income  (year prior to interview) (dollars),v88836766,9.4.9,50400.00
2010,Saskatchewan,Doctorate,Average income  (year prior to interview) (dollars),v88836766,9.4.9,109100.00
2000,Saskatchewan,Doctorate,Average age at graduation (years),v88836767,9.4.10,29.00
2005,Saskatchewan,Doctorate,Average age at graduation (years),v88836767,9.4.10,34.00
2010,Saskatchewan,Doctorate,Average age at graduation (years),v88836767,9.4.10,30.00
2000,Saskatchewan,Doctorate,Median age at graduation (years),v88836768,9.4.11,28.00
2005,Saskatchewan,Doctorate,Median age at graduation (years),v88836768,9.4.11,32.00
2010,Saskatchewan,Doctorate,Median age at graduation (years),v88836768,9.4.11,27.00
2000,Saskatchewan,Doctorate,Married or living common-law (percent),v88836769,9.4.12,46.00
2005,Saskatchewan,Doctorate,Married or living common-law (percent),v88836769,9.4.12,78.00
2010,Saskatchewan,Doctorate,Married or living common-law (percent),v88836769,9.4.12,77.00
2000,Saskatchewan,Doctorate,With dependent children (percent),v88836770,9.4.13,26.00
2005,Saskatchewan,Doctorate,With dependent children (percent),v88836770,9.4.13,x
2010,Saskatchewan,Doctorate,With dependent children (percent),v88836770,9.4.13,F
2000,Saskatchewan,Doctorate,With previous postsecondary education (percent),v88836771,9.4.14,85.00
2005,Saskatchewan,Doctorate,With previous postsecondary education (percent),v88836771,9.4.14,100.00
2010,Saskatchewan,Doctorate,With previous postsecondary education (percent),v88836771,9.4.14,100.00
2000,Alberta,College,Number of graduates,v88836772,10.1.1,1800.00
2005,Alberta,College,Number of graduates,v88836772,10.1.1,2600.00
2010,Alberta,College,Number of graduates,v88836772,10.1.1,1900.00
2000,Alberta,College,Average debt owed at graduation (dollars),v88836773,10.1.2,10700.00
2005,Alberta,College,Average debt owed at graduation (dollars),v88836773,10.1.2,13400.00
2010,Alberta,College,Average debt owed at graduation (dollars),v88836773,10.1.2,15800.00
2000,Alberta,College,"Large debt at graduation ($25,000 and over) (percent)",v88836774,10.1.3,6.00
2005,Alberta,College,"Large debt at graduation ($25,000 and over) (percent)",v88836774,10.1.3,13.00
2010,Alberta,College,"Large debt at graduation ($25,000 and over) (percent)",v88836774,10.1.3,21.00
2000,Alberta,College,Average debt owed at time of interview (dollars),v88836775,10.1.4,6900.00
2005,Alberta,College,Average debt owed at time of interview (dollars),v88836775,10.1.4,7500.00
2010,Alberta,College,Average debt owed at time of interview (dollars),v88836775,10.1.4,7100.00
2000,Alberta,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836776,10.1.5,3.00
2005,Alberta,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836776,10.1.5,F
2010,Alberta,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836776,10.1.5,F
2000,Alberta,College,Percentage of debt paid off at time of interview,v88836777,10.1.6,36.00
2005,Alberta,College,Percentage of debt paid off at time of interview,v88836777,10.1.6,44.00
2010,Alberta,College,Percentage of debt paid off at time of interview,v88836777,10.1.6,55.00
2000,Alberta,College,Employed (interview year) (percent),v88836778,10.1.7,91.00
2005,Alberta,College,Employed (interview year) (percent),v88836778,10.1.7,92.00
2010,Alberta,College,Employed (interview year) (percent),v88836778,10.1.7,96.00
2000,Alberta,College,Without income (year prior to interview) (percent),v88836779,10.1.8,x
2005,Alberta,College,Without income (year prior to interview) (percent),v88836779,10.1.8,x
2010,Alberta,College,Without income (year prior to interview) (percent),v88836779,10.1.8,x
2000,Alberta,College,Average income  (year prior to interview) (dollars),v88836780,10.1.9,28900.00
2005,Alberta,College,Average income  (year prior to interview) (dollars),v88836780,10.1.9,36900.00
2010,Alberta,College,Average income  (year prior to interview) (dollars),v88836780,10.1.9,59100.00
2000,Alberta,College,Average age at graduation (years),v88836781,10.1.10,27.00
2005,Alberta,College,Average age at graduation (years),v88836781,10.1.10,25.00
2010,Alberta,College,Average age at graduation (years),v88836781,10.1.10,26.00
2000,Alberta,College,Median age at graduation (years),v88836782,10.1.11,24.00
2005,Alberta,College,Median age at graduation (years),v88836782,10.1.11,24.00
2010,Alberta,College,Median age at graduation (years),v88836782,10.1.11,25.00
2000,Alberta,College,Married or living common-law (percent),v88836783,10.1.12,35.00
2005,Alberta,College,Married or living common-law (percent),v88836783,10.1.12,40.00
2010,Alberta,College,Married or living common-law (percent),v88836783,10.1.12,54.00
2000,Alberta,College,With dependent children (percent),v88836784,10.1.13,27.00
2005,Alberta,College,With dependent children (percent),v88836784,10.1.13,25.00
2010,Alberta,College,With dependent children (percent),v88836784,10.1.13,27.00
2000,Alberta,College,With previous postsecondary education (percent),v88836785,10.1.14,35.00
2005,Alberta,College,With previous postsecondary education (percent),v88836785,10.1.14,48.00
2010,Alberta,College,With previous postsecondary education (percent),v88836785,10.1.14,43.00
2000,Alberta,Bachelor's,Number of graduates,v88836786,10.2.1,4000.00
2005,Alberta,Bachelor's,Number of graduates,v88836786,10.2.1,4700.00
2010,Alberta,Bachelor's,Number of graduates,v88836786,10.2.1,3300.00
2000,Alberta,Bachelor's,Average debt owed at graduation (dollars),v88836787,10.2.2,18200.00
2005,Alberta,Bachelor's,Average debt owed at graduation (dollars),v88836787,10.2.2,21100.00
2010,Alberta,Bachelor's,Average debt owed at graduation (dollars),v88836787,10.2.2,26300.00
2000,Alberta,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836788,10.2.3,30.00
2005,Alberta,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836788,10.2.3,37.00
2010,Alberta,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836788,10.2.3,50.00
2000,Alberta,Bachelor's,Average debt owed at time of interview (dollars),v88836789,10.2.4,11100.00
2005,Alberta,Bachelor's,Average debt owed at time of interview (dollars),v88836789,10.2.4,11500.00
2010,Alberta,Bachelor's,Average debt owed at time of interview (dollars),v88836789,10.2.4,12300.00
2000,Alberta,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836790,10.2.5,17.00
2005,Alberta,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836790,10.2.5,17.00
2010,Alberta,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836790,10.2.5,25.00
2000,Alberta,Bachelor's,Percentage of debt paid off at time of interview,v88836791,10.2.6,39.00
2005,Alberta,Bachelor's,Percentage of debt paid off at time of interview,v88836791,10.2.6,46.00
2010,Alberta,Bachelor's,Percentage of debt paid off at time of interview,v88836791,10.2.6,54.00
2000,Alberta,Bachelor's,Employed (interview year) (percent),v88836792,10.2.7,93.00
2005,Alberta,Bachelor's,Employed (interview year) (percent),v88836792,10.2.7,92.00
2010,Alberta,Bachelor's,Employed (interview year) (percent),v88836792,10.2.7,93.00
2000,Alberta,Bachelor's,Without income (year prior to interview) (percent),v88836793,10.2.8,F
2005,Alberta,Bachelor's,Without income (year prior to interview) (percent),v88836793,10.2.8,x
2010,Alberta,Bachelor's,Without income (year prior to interview) (percent),v88836793,10.2.8,..
2000,Alberta,Bachelor's,Average income  (year prior to interview) (dollars),v88836794,10.2.9,33500.00
2005,Alberta,Bachelor's,Average income  (year prior to interview) (dollars),v88836794,10.2.9,43600.00
2010,Alberta,Bachelor's,Average income  (year prior to interview) (dollars),v88836794,10.2.9,59500.00
2000,Alberta,Bachelor's,Average age at graduation (years),v88836795,10.2.10,25.00
2005,Alberta,Bachelor's,Average age at graduation (years),v88836795,10.2.10,26.00
2010,Alberta,Bachelor's,Average age at graduation (years),v88836795,10.2.10,26.00
2000,Alberta,Bachelor's,Median age at graduation (years),v88836796,10.2.11,24.00
2005,Alberta,Bachelor's,Median age at graduation (years),v88836796,10.2.11,25.00
2010,Alberta,Bachelor's,Median age at graduation (years),v88836796,10.2.11,25.00
2000,Alberta,Bachelor's,Married or living common-law (percent),v88836797,10.2.12,40.00
2005,Alberta,Bachelor's,Married or living common-law (percent),v88836797,10.2.12,46.00
2010,Alberta,Bachelor's,Married or living common-law (percent),v88836797,10.2.12,48.00
2000,Alberta,Bachelor's,With dependent children (percent),v88836798,10.2.13,16.00
